filename,leaf-dim-unit,leaf-height,leaf-width,writtenHeight,writtenWidth,LeafDivWritten
collections\Ash_Rolls\MS_Ash_Rolls_30.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_31.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_33.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_34.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_35.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_36.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_37.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_38.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_39.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_4.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_40.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_42.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_43.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_47.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_49.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_5.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_50.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_52.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_53.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_54.xml,,,,,,
collections\Ash_Rolls\MS_Ash_Rolls_55.xml,mm,260,135,,,
collections\Ash_Rolls\MS_Ash_Rolls_6.xml,mm,300,185,,,
collections\Ash_Rolls\MS_Ash_Rolls_7.xml,,,,,,
collections\Aubrey\MS_Aubrey_31.xml,,,,,,
collections\Auct_B\MS_Auct_B_subtus_4.xml,,,,,,
collections\Auct_B\MS_Auct_B_subtus_5.xml,,,,,,
collections\Auct_B\MS_Auct_B_subtus_6.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_1.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_10.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_11.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_12.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_13.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_15.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_16.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_17.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_18.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_19.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_2.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_20.xml,mm,271,238,178,140,1.5224719101123596
collections\Auct_D\MS_Auct_D_1_3.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_4.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_5.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_6.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_7.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_8.xml,,,,,,
collections\Auct_D\MS_Auct_D_1_9.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_1.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_10.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_11.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_12.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_13.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_14.xml,mm,248,190,210,157,1.180952380952381
collections\Auct_D\MS_Auct_D_2_15.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_16.xml,mm,300,220,200,130,1.5
collections\Auct_D\MS_Auct_D_2_17.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_18.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_19.xml,mm,347.5,270,270,210,1.287037037037037
collections\Auct_D\MS_Auct_D_2_2.xml,mm,303,200,223,130,1.358744394618834
collections\Auct_D\MS_Auct_D_2_20.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_21.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_3.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_4.xml,mm,280,175,195.0,135.0,1.435897435897436
collections\Auct_D\MS_Auct_D_2_5.xml,mm,282,192,181.5,122,1.5537190082644627
collections\Auct_D\MS_Auct_D_2_6.xml,mm,245,160,165,105,1.4848484848484849
collections\Auct_D\MS_Auct_D_2_7.xml,,,,205,145,
collections\Auct_D\MS_Auct_D_2_8.xml,,,,,,
collections\Auct_D\MS_Auct_D_2_9.xml,mm,345,335,225,125,1.5333333333333334
collections\Auct_D\MS_Auct_D_3_1.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_10.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_11.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_12.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_13.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_14.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_15.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_17.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_19.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_2.xml,mm,267,180,235,180,1.1361702127659574
collections\Auct_D\MS_Auct_D_3_3.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_4.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_5.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_6.xml,mm,287,190,226,139,1.2699115044247788
collections\Auct_D\MS_Auct_D_3_7.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_8.xml,,,,,,
collections\Auct_D\MS_Auct_D_3_9.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_1.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_10.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_11.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_12.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_13.xml,mm,224,147,175.0,97.5,1.28
collections\Auct_D\MS_Auct_D_4_14.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_15.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_17.xml,mm,270,190,220,160,1.2272727272727273
collections\Auct_D\MS_Auct_D_4_18.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_19.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_2.xml,mm,148,100,95,65,1.5578947368421052
collections\Auct_D\MS_Auct_D_4_20.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_22.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_24.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_3.xml,mm,143,99,c. 82,45,
collections\Auct_D\MS_Auct_D_4_4.xml,mm,169,119,95,63,1.7789473684210526
collections\Auct_D\MS_Auct_D_4_5.xml,,,,,,
collections\Auct_D\MS_Auct_D_4_6.xml,mm,173,125,133,75,1.300751879699248
collections\Auct_D\MS_Auct_D_4_7.xml,mm,174,120,129,90,1.3488372093023255
collections\Auct_D\MS_Auct_D_4_8.xml,mm,208,140,177,92,1.1751412429378532
collections\Auct_D\MS_Auct_D_4_9.xml,mm,202,140,,,
collections\Auct_D\MS_Auct_D_5_1.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_10.xml,mm,125,83,96,56,1.3020833333333333
collections\Auct_D\MS_Auct_D_5_11.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_12.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_13.xml,mm,140,95,,,
collections\Auct_D\MS_Auct_D_5_14.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_15.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_16.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_17.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_18.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_19.xml,mm,160,110,113,78,1.415929203539823
collections\Auct_D\MS_Auct_D_5_2.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_20.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_21.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_3.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_4.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_5.xml,mm,190,135,140,100-5,1.3571428571428572
collections\Auct_D\MS_Auct_D_5_6.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_7.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_8.xml,,,,,,
collections\Auct_D\MS_Auct_D_5_9.xml,mm,125,83,,,
collections\Auct_D\MS_Auct_D_inf_2_1.xml,mm,230,155,,,
collections\Auct_D\MS_Auct_D_inf_2_10.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_11.xml,mm,293,200,155,88,1.8903225806451613
collections\Auct_D\MS_Auct_D_inf_2_12.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_13.xml,mm,207,150,103,72,2.0097087378640777
collections\Auct_D\MS_Auct_D_inf_2_14.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_15.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_17.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_18.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_2.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_20.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_21.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_3.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_4.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_5.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_6.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_7.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_8.xml,,,,,,
collections\Auct_D\MS_Auct_D_inf_2_9.xml,,,,,,
collections\Auct_E\MSS_Auct_E_inf_1-2.xml,mm,523,350,400,,1.3075
collections\Auct_E\MS_Auct_E_1_1.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_10.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_11.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_12.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_13.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_14.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_15.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_16.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_4.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_5.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_6.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_7.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_8.xml,,,,,,
collections\Auct_E\MS_Auct_E_1_9.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_1.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_10.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_11.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_12.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_13.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_14.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_15.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_16.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_17.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_18.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_19.xml,mm,244,177,190,140,1.2842105263157895
collections\Auct_E\MS_Auct_E_2_2.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_20.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_21.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_22.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_3.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_4.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_5.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_6.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_7.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_8.xml,,,,,,
collections\Auct_E\MS_Auct_E_2_9.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_11.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_12.xml,mm,224,145,,,
collections\Auct_E\MS_Auct_E_4_16.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_17.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_18.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_22.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_23.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_24.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_25.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_8.xml,,,,,,
collections\Auct_E\MS_Auct_E_4_9.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_1.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_10.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_11.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_12.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_13.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_14.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_15.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_17.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_18.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_2.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_3.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_4.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_6.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_7.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_8.xml,,,,,,
collections\Auct_E\MS_Auct_E_5_9.xml,,,,,,
collections\Auct_E\MS_Auct_E_inf_3.xml,,,,,,
collections\Auct_E\MS_Auct_E_inf_4.xml,,,,,,
collections\Auct_E\MS_Auct_E_inf_6.xml,mm,467,320,310,,1.5064516129032257
collections\Auct_E\MS_Auct_E_inf_7.xml,mm,457,310,320.0,210,1.428125
collections\Auct_F\MS_Auct_F_1_10.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_11.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_12.xml,mm,375,255,240,155,1.5625
collections\Auct_F\MS_Auct_F_1_13.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_14.xml,mm,334,235,213,115,1.568075117370892
collections\Auct_F\MS_Auct_F_1_15.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_16.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_17.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_18.xml,mm,318,180,210,100,1.5142857142857142
collections\Auct_F\MS_Auct_F_1_2.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_3.xml,mm,368,225,220,115.0,1.6727272727272726
collections\Auct_F\MS_Auct_F_1_4.xml,mm,345,230,210,115,1.6428571428571428
collections\Auct_F\MS_Auct_F_1_5.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_6.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_7.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_8.xml,,,,,,
collections\Auct_F\MS_Auct_F_1_9.xml,,,,365,270,
collections\Auct_F\MS_Auct_F_2_1.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_10.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_11.xml,mm,287,207,180,80.0,1.5944444444444446
collections\Auct_F\MS_Auct_F_2_12.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_13.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_14.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_15.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_16.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_17.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_18.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_19.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_2.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_20.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_22.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_24.xml,mm,260,180,173,113,1.5028901734104045
collections\Auct_F\MS_Auct_F_2_25.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_26.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_27.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_28.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_29.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_3.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_4.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_5.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_6.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_7.xml,,,,,,
collections\Auct_F\MS_Auct_F_2_8.xml,mm,285,190,210,105,1.3571428571428572
collections\Auct_F\MS_Auct_F_2_9.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_1.xml,mm,275,187,200,107.5,1.375
collections\Auct_F\MS_Auct_F_3_10.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_11.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_13.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_14.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_15.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_16.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_17.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_18.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_2.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_20.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_23.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_24.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_25.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_26.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_3.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_5.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_6.xml,mm,250,185.0,172.5,112.5,1.4492753623188406
collections\Auct_F\MS_Auct_F_3_7.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_8.xml,,,,,,
collections\Auct_F\MS_Auct_F_3_9.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_1.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_10.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_12.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_13.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_14.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_15.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_16.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_18.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_19.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_20.xml,mm,197,145,122.5,80,1.6081632653061224
collections\Auct_F\MS_Auct_F_4_21.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_22.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_23.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_24.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_25.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_26.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_27.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_28.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_29.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_3.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_30.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_31.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_32.xml,mm,250,180,c. 195,125,
collections\Auct_F\MS_Auct_F_4_33.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_34.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_4.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_5.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_6.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_7.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_8.xml,,,,,,
collections\Auct_F\MS_Auct_F_4_9.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_1.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_12.xml,mm,190,120,120,75,1.5833333333333333
collections\Auct_F\MS_Auct_F_5_15.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_16.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_17.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_18.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_19.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_2.xml,mm,205,145,135,70,1.5185185185185186
collections\Auct_F\MS_Auct_F_5_21.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_22.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_23.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_24.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_25.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_26.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_27.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_28.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_29.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_3.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_30.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_31.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_32.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_4.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_6.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_7.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_8.xml,,,,,,
collections\Auct_F\MS_Auct_F_5_9.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_1.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_2.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_23.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_24.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_25.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_26.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_27.xml,mm,225,180,172.5,107.5,1.3043478260869565
collections\Auct_F\MS_Auct_F_6_28.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_3.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_4.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_5.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_6.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_7.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_8.xml,,,,,,
collections\Auct_F\MS_Auct_F_6_9.xml,,,,,,
collections\Auct_F\MS_Auct_F_inf_1_1.xml,mm,400,253,263,,1.520912547528517
collections\Auct_F\MS_Auct_F_inf_1_14.xml,,,,,,
collections\Auct_F\MS_Auct_F_inf_1_15.xml,,,,,,
collections\Auct_F\MS_Auct_F_inf_1_2.xml,,,,,,
collections\Auct_F\MS_Auct_F_inf_1_3.xml,,,,,,
collections\Auct_F\MS_Auct_F_inf_2_2.xml,,,,,,
collections\Auct_F\MS_Auct_F_inf_2_4.xml,,,,,,
collections\Auct_T\MSS_Auct_T_3_20a-b.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_10.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_11.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_12.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_13.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_14.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_15.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_16.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_17.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_18.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_19.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_2.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_20.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_21.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_22.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_23.xml,mm,280,195,215,135,1.302325581395349
collections\Auct_T\MS_Auct_T_1_24.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_25.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_26.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_27.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_3.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_4.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_5.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_6.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_7.xml,,,,,,
collections\Auct_T\MS_Auct_T_1_8.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_1.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_10.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_11.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_12.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_13.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_14.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_15.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_16.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_17.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_18.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_19.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_2.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_20.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_21.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_22.xml,mm,185,140,137.5,107.5,1.3454545454545455
collections\Auct_T\MS_Auct_T_2_23.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_24.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_25.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_26.xml,mm,235,183,170,130,1.3823529411764706
collections\Auct_T\MS_Auct_T_2_27.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_28.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_3.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_4.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_5.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_6.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_7.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_8.xml,,,,,,
collections\Auct_T\MS_Auct_T_2_9.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_1.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_10.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_11.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_12.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_13.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_14.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_15.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_16.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_17.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_18.xml,,,,,,
collections\Auct_T\MS_Auct_T_3_19.xml,,,,,,
